stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,municipality_id,stop_desc,stop_timezone,wheelchair_boarding,platform_code,vehicle_type
362517,,Lavolankatu-Puhakankatu keskustasta,61.050673100000004,28.174247100000002,1,http://405,0,,405,,,0,,
366417,,Korkea-ahon koulu,60.973984300000005,28.0863693,2,http://405,0,,405,,,0,,
366548,,Oleksi,61.05900930000001,28.185329100000004,1,http://405,0,,405,,,0,,
366729,,Viipurintie 340 E,61.142221600000006,28.743021400000003,4,http://153,0,,153,,,0,,
366730,,Viipurintie 437 E,61.134474100000006,28.749674900000002,4,http://153,0,,153,,,0,,
366731,,Viipurintie 587 E,61.122952700000006,28.7581896,4,http://153,0,,153,,,0,,
367524,,Hytintie,60.97137900716231,28.16353017376501,2,http://405,0,,405,,,0,,
370395,,Viipurintie 84 E,61.152357,28.755262500000004,4,http://153,0,,153,,,0,,
370396,,Viipurintie 88 E,61.15095660000001,28.753815700000004,4,http://153,0,,153,,,0,,
370397,,Viipurintie 112 E,61.146465000000006,28.7497551,4,http://153,0,,153,,,0,,
370398,,Viipurintie 769 E,61.107390900000006,28.7665484,4,http://153,0,,153,,,0,,
370399,,Räikköläntie 360 P,61.11516030000001,28.802582100000002,4,http://153,0,,153,,,0,,
372711,,Räikköläntie 428,61.118798600000005,28.7945035,4,http://153,0,,153,,,0,,
372729,,Vallikoskentie 390,61.125936800000005,28.789491200000004,4,http://153,0,,153,,,0,,
372730,,Vallinkoskentie 336,61.131142800000006,28.786401800000004,4,http://153,0,,153,,,0,,
372731,,Vallinkoskentie 291,61.134818700000004,28.786222900000002,4,http://153,0,,153,,,0,,
372732,,Vallinkoskentie 171,61.1446431,28.777680500000002,4,http://153,0,,153,,,0,,
373736,,Veteraanipuisto P,61.181868900000005,28.7921511,4,http://153,0,,153,,,0,,
373737,,Pellonreuna P,61.18534830000001,28.7896639,4,http://153,0,,153,,,0,,
373738,,Itä-Siitola,61.188378900000004,28.788974600000003,4,http://153,0,,153,,,0,,
373739,,Itä-Siitola 2,61.19161280000001,28.787575500000003,4,http://153,0,,153,,,0,,
373740,,Vuoksenniskantie 1 P,61.1979673,28.783534200000002,4,http://153,0,,153,,,0,,
373741,,Sienimäenranta P,61.20226160000001,28.786957800000003,4,http://153,0,,153,,,0,,
393019,,Salpausselänkatu L,61.032686700000006,28.077930400000003,1,http://405,0,,404,,,0,,
393218,,Salpausselänkatu I,61.03253900000001,28.077856900000004,1,http://405,0,,405,,,0,,
406117,,Sienimäenranta E,61.20158440000001,28.785404200000002,4,http://153,0,,153,,,0,,
406127,,Itäsiitola 2 E,61.192027200000005,28.786932200000003,4,http://153,0,,153,,,0,,
406128,,Itäsiitola E,61.188807100000005,28.788467500000003,4,http://153,0,,153,,,0,,
406129,,Pellonreuna E,61.186153700000006,28.789300400000002,4,http://153,0,,153,,,0,,
406130,,Veteraanipuisto E,61.1814249,28.7917601,4,http://153,0,,153,,,0,,
406132,,Koskenkoulu E,61.16853,28.783777,4,http://153,0,,153,,,0,,
406151,,Räikköläntie 252P,61.108112,28.80886,4,http://153,0,,153,,,0,,
406154,,Vallinkoskentie 29P,61.150427900000004,28.7668424,4,http://153,0,,153,,,0,,
406155,,Meltolan koulu P,61.1532368,28.763345400000002,4,http://153,0,,153,,,0,,
408718,,Nuijamaa,60.96000480000001,28.538771300000004,2,http://405,0,,405,,,0,,
430318,,Lappeen koulu,61.05067450000001,28.064287000000004,1,http://405,0,,405,,,0,,
441218,,Linjatie P,61.12551896494466,28.455204554911095,2,http://405,0,,405,,,0,,
441219,,Linjatie E,61.12488371258473,28.452544487234004,2,http://405,0,,405,,,0,,
441718,,Niittyvillantie L,61.08097250000001,28.147943,1,http://405,0,,405,,,0,,
449819,,Rauhantie P,61.172420200000005,28.685891200000004,2,http://405,0,,405,,,0,,
449918,,Jänhiäläntie I,61.1642633,28.6643505,2,http://405,0,,405,,,0,,
450018,,Jänhiäläntie L,61.16432770000001,28.663773300000003,2,http://405,0,,405,,,0,,
450118,,Rauhantie E,61.1714357,28.684486600000003,2,http://405,0,,405,,,0,,
471618,,Joutsenon koulu,61.115093900000005,28.513617000000004,2,http://405,0,,405,,,0,,
483820,,Vainikkala Ojala,60.878858198332296,28.275186594282,2,http://405,0,,405,,,0,,
